name,created_at,download_count
openponk-BPMN-linux-nightly.zip,2025-05-21T13:30:24Z,0
openponk-BPMN-mac-intel-nightly.zip,2025-05-21T13:30:24Z,0
openponk-BPMN-mac-m1-nightly.zip,2025-05-21T13:30:26Z,0
openponk-BPMN-win-nightly.zip,2025-05-21T13:30:25Z,0
