name,created_at,download_count
openponk-BPMN-linux-nightly.zip,2024-10-03T09:16:23Z,0
openponk-BPMN-mac-ARM-nightly.zip,2024-10-03T09:16:20Z,0
openponk-BPMN-mac-nightly.zip,2024-10-03T09:16:24Z,0
openponk-BPMN-win-nightly.zip,2024-10-03T09:16:21Z,0
