name,created_at,download_count
openponk-BPMN-linux-nightly.zip,2024-07-25T15:55:54Z,0
openponk-BPMN-mac-ARM-nightly.zip,2024-07-25T15:55:48Z,0
openponk-BPMN-mac-nightly.zip,2024-07-25T15:55:46Z,0
openponk-BPMN-win-nightly.zip,2024-07-25T15:55:48Z,0
